1,J0007+7303,J0007+7303,1,54953,X,554,1,1,0.1,"Abdo+2012 [awd+12], also in Ray+2011 [rkp+11]"
438,B1757-24,J1801-2451,6,56979,36,2413,0.4,5.3,0.8,Basu+2021 [bsa+21]; also in Lower+2021 [ljd+21]
439,B1757-24,J1801-2451,7,58564.76,0.007,2250.9,2.8,3.82,0.15,New - Our measurement
440,B1758-03,J1801-0357,1,48000,1,3.1,0.1,2,2,"Espinoza+2011 [elsk11], also in Krawczyk+2003 [klgj03]"
441,B1758-23,J1801-2304,1,46907,21,216.3,0.2,-0.5,0.1,"Espinoza+2011 [elsk11], also in Kaspi+1993 [klm+9]"
442,B1758-23,J1801-2304,2,47855,24,230.7,0.3,-0.3,0.2,"Espinoza+2011 [elsk11], also in Kaspi+1993 [klm+9]"
443,B1758-23,J1801-2304,3,48453.95,0.04,348,1,0,2,"Espinoza+2011 [elsk11], also in Wang+2000 [wmp+00], Yu+2012 [ymh+12]"
444,B1758-23,J1801-2304,4,49701.7,0.3,66,2,2,2,"Espinoza+2011 [elsk11], also in Wang+2000 [wmp+00], Yu+2012 [ymh+12]"
445,B1758-23,J1801-2304,5,50055.3,0.5,22,1,-2,1,"Espinoza+2011 [elsk11], also in Krawczyk+2003 [klgj03], Yu+2012 [ymh+12]"
446,B1758-23,J1801-2304,6,50363.06,0.02,81,1,2,2,"Espinoza+2011 [elsk11], also in Krawczyk+2003 [klgj03], Yu+2012 [ymh+12]"
447,B1758-23,J1801-2304,7,50939,6,6,3,4,5,"Espinoza+2011 [elsk11], also in Yu+2012 [ymh+12]"
448,B1758-23,J1801-2304,8,52093,26,646.7,0.2,0.9,0.2,"Espinoza+2011 [elsk11], also in Yu+2012 [ymh+12]"
449,B1758-23,J1801-2304,9,53306.98,0.01,497,1,-1,1,"Espinoza+2011 [elsk11], also in Yuan+2010 [ywml10]"
450,B1758-23,J1801-2304,10,55360,3,2.9,0.7,X,X,Basu+2021 [bsa+21]; also Yu+2012 [ymh+12]
451,B1758-23,J1801-2304,11,55841,3,1.7,0.5,X,X,Basu+2021 [bsa+21]; also in Lower+2021 [ljd+21]
452,B1758-23,J1801-2304,12,56149.024,0.08,513.8,0.4,1.2,0.7,Basu+2021 [bsa+21]; also in Lower+2021 [ljd+21]
453,B1758-23,J1801-2304,13,57586.2,0.1,48.67,0.05,0.79,0.03,Basu+2021 [bsa+21]; also in Lower+2021 [ljd+21]
454,B1758-23,J1801-2304,14,58846,6,5,0.6,X,X,New - Our measurement
455,B1758-23,J1801-2304,15,58993.5,0.7,374,5,X,X,New - Our measurement
456,B1800-21,J1803-2137,1,48245,11,4074.4,0.3,9.3,0.1,"Espinoza+2011 [elsk11], also in Shemar+1996 [sl96]"
457,B1800-21,J1803-2137,2,50264.1,0.1,7.1,0.2,0.5,0.1,"Espinoza+2011 [elsk11], also in Krawczyk+2003 [klgj03]"
458,B1800-21,J1803-2137,3,50777,4,3184,1,8,0.2,"Espinoza+2011 [elsk11], also inWang+2000 [wmp+00], Yu+2012 [ymh+12]"
459,B1800-21,J1803-2137,4,53429,1,3929.3,0.4,10.6,0.1,"Espinoza+2011 [elsk11], also in Yuan+2010 [ywml10], Yu+2012 [ymh+12]"
460,B1800-21,J1803-2137,5,55775,2,4793,3,18.6,0.3,New - Our measurement; also in Lower+2021 [ljd+21]
461,B1800-21,J1803-2137,6,58958,40,4960.6,1.3,8.5,0.3,New - Our measurement
462,J1806-2125,J1806-2125,1,51708,123,15773.1,12.3,37,3,"Espinoza+2011 [elsk11], also in Hobbs+2002 [hlj+02]"
463,J1809-0119,J1809-0119,1,55406,2,1.7,0.3,0,6,"Our measurement, also in Bates+2012 [bbb+12]"
464,J1809-0119,J1809-0119,2,55803,1,3,0.4,0,13,"Our measurement, also in Bates+2012 [bbb+12]"
465,B1809-173,J1812-1718,1,49932,1,1.5,0.2,6,3,Espinoza+2011 [elsk11]
466,B1809-173,J1812-1718,2,53106.2,0.1,14.8,0.2,7,4,"Espinoza+2011 [elsk11] also, in Yuan+2010 [ywml10]"
467,B1809-173,J1812-1718,3,54365.8,0.3,1.4,0.1,1,1,"Espinoza+2011 [elsk11] also, in Yuan+2010 [ywml10]"
468,J1809-1917,J1809-1917,1,53251,2,1625.1,0.3,7.8,0.3,Espinoza+2011 [elsk11]
469,J1809-2004,J1809-2004,1,54196,25,2,1,7,7,Espinoza+2011 [elsk11]
470,J1809-2004,J1809-2004,2,56227.5,0.2,48.67,0.05,0.79,0.03,Basu+2021 [bsa+21]
471,J1813-1246,J1813-1246,1,55094,X,1166,0.4,6.4,0.3,Ray+2011 [rkp+11]
472,J1814-1744,J1814-1744,1,51371,4,8,4,-3,1,Espinoza+2011 [elsk11]
473,J1814-1744,J1814-1744,2,51678,1,10,2,5,3,"Espinoza+2011 [elsk11], also in Janssen+2006 [js06]"
474,J1814-1744,J1814-1744,3,52075,7,34,2,-5,3,"Espinoza+2011 [elsk11], also in Janssen+2006 [js06]"
475,J1814-1744,J1814-1744,4,53241,12,3,1,0.7,0.4,"Espinoza+2011 [elsk11], also in Janssen+2006 [js06]"
476,J1814-1744,J1814-1744,5,53756.4,0.2,11,2,8,4,Espinoza+2011 [elsk11]
477,J1814-1744,J1814-1744,6,54768.4,0.4,17,1,2,1,New - Our measurement
478,J1814-1744,J1814-1744,7,55626,2,16,4,0.3,0.2,Basu+2021 [bsa+21]
479,B1815-14,J1818-1422,1,52057,7,0.54,0.05,-0.7,0.4,Yuan+2010 [ywml10]
480,J1819-1458,J1819-1458,1,53925.79,0.04,725,3,78,6,"Espinoza+2011 [elsk11], also in Lyne+2009 [lmk+09]"
481,J1819-1458,J1819-1458,2,54176.5,0.2,72,1,36,2,"Espinoza+2011 [elsk11], also in Lyne+2009 [lmk+09]"
482,B1821-11,J1824-1118,1,54306,3,2877,0.2,-10,2,Espinoza+2011 [elsk11]
483,J1821-1419,J1821-1419,1,53074,546,225,4,X,X,New - Our measurement
484,J1821-1419,J1821-1419,2,57372,6,109,7,X,X,New - Our measurement
485,J1821-1419,J1821-1419,3,58860,50,222.4,3,0.92,0.28,New - Our measurement
486,J1821-1419,J1821-1419,4,59586,10,34,4,1,1,New - Our measurement
487,B1821-24,J1824-2452A,1,51980,31,0.008,0.001,0,0.04,"Espinoza+2011 [elsk11], also in Cognard+2004 [cb04]"
488,B1822-09,J1825-0935,1,49942.1,0.4,2.8,0.2,-2,1,"Espinoza+2011 [elsk11], also in Shabanova (1998) [sha98]"
489,B1822-09,J1825-0935,2,50314,2,1.3,0.2,0,1,Espinoza+2011 [elsk11]
490,B1822-09,J1825-0935,3,52056,1,29.8,0.1,3.4,0.2,"Espinoza+2011 [elsk11], mentioned in Zou+2004 [zww+04]"
491,B1822-09,J1825-0935,4,52810,1,1.3,0.4,-2,3,"Espinoza+2011 [elsk11], mentioned in Zou+2004 [zww+04]"
492,B1822-09,J1825-0935,5,53734.6,0.1,4,1,-6,5,"Espinoza+2011 [elsk11], also in Shabanova (2007) [sha07], Yuan+2010 [ywml10]"
493,B1822-09,J1825-0935,6,54114.96,0.03,121,1,-4,3,"Espinoza+2011 [elsk11], also in Yuan+2010 [ywml10], Yu+2012 [ymh+12]"
494,B1822-09,J1825-0935,7,58486.2,0.9,3.8,0.1,X,X,New - Our measurement
495,B1823-13,J1826-1334,1,46507,29,2746,1,1.7,0.1,"Espinoza+2011 [elsk11], also in Shemar+1996 [sl96]"
496,B1823-13,J1826-1334,2,49120,11,2984.6,0.3,7.6,0.1,"Espinoza+2011 [elsk11], also in Shemar+1996 [sl96]"
497,B1823-13,J1826-1334,3,53206,1,0.6,0.3,-1,1,Espinoza+2011 [elsk11]
498,B1823-13,J1826-1334,4,53259,1,3,1,-1,1,"Espinoza+2011 [elsk11], also in Yuan+2010 [ywml10], Yu+2012 [ymh+12]"
499,B1823-13,J1826-1334,5,53737,1,3581,1,9.6,0.4,"Espinoza+2011 [elsk11], also in Yuan+2010 [ywml10], Yu+2012 [ymh+12]"
500,B1823-13,J1826-1334,6,56556,4,2599.7,0.3,10.1,0.4,Basu+2021 [bsa+21]
501,B1823-13,J1826-1334,7,58879,18,2481.5,1.1,5.9,0.4,New - Our measurement
502,B1824-10,J1827-0958,1,48764,18,0.4,0.1,X,X,Basu+2021 [bsa+21]
503,B1828-11,J1830-1059,1,55040.9,0.2,6.3,0.5,X,X,Basu+2021 [bsa+21]
504,B1830-08,J1833-0827,1,47541.3,0.1,0.9,0.1,-0.1,0.1,Espinoza+2011 [elsk11]
505,B1830-08,J1833-0827,2,48051,4,1865.6,0.1,1.742,0.001,"Espinoza+2011 [elsk11], also in Shemar+1996 [sl96]"
506,B1830-08,J1833-0827,3,54779,2,0.5,0.1,0.15,0.08,Basu+2021 [bsa+21]
507,J1830-1135,J1830-1135,1,52367,6,2.1,0.3,1,1,Espinoza+2011 [elsk11]
508,J1833-1034,J1833-1034,1,54169,7,3.1,0.1,1.4,0.2,Roy+2012 [rgl12]
509,J1833-1034,J1833-1034,2,54423,9,1.1,0.1,4,0.3,Roy+2012 [rgl12]
510,J1833-1034,J1833-1034,3,54750,15,3.6,0.1,-7.7,0.2,Roy+2012 [rgl12]
511,J1833-1034,J1833-1034,4,55142,2,7.5,0.1,-9.9,0.2,Roy+2012 [rgl12]
512,J1832+0029,J1832+0029,1,53498,50,66,1,53,5,New - our measurement
513,B1834-10,J1836-1008,1,55744,0.3,3.6,0.1,X,X,Basu+2021 [bsa+21]
514,J1834-0731,J1834-0731,1,53479,1,4.4,0.4,0.6,0.4,Espinoza+2011 [elsk11]
515,J1835-1020,J1835-1020,1,57589.5,0.3,3.26,0.02,0.2,0.1,Basu+2021 [bsa+21]
516,J1835-1106,J1835-1106,1,52225.8,0.2,15.6,0.4,2.5,0.4,"Espinoza+2011 [elsk11], also in Zou+2004 [zww+04], Yu+2012 [ymh+12]"
517,J1835-1106,J1835-1106,2,58488,2,9.3,0.6,4,1,New - Our measurement
518,J1837-0604,J1837-0604,1,55821,23,1398,1,6.9,0.7,Basu+2021 [bsa+21]; also in Lower+2021 [ljd+21]
519,J1837-0604,J1837-0604,2,56511,0.4,16.7,0.8,X,X,Basu+2021 [bsa+21]; also in Lower+2021 [ljd+21]
520,J1837-0604,J1837-0604,3,58233.7,0.8,70,1,X,X,Basu+2019 [bkj+19]
521,J1837-0559,J1837-0559,1,53150,1,3.2,0.3,13,7,Espinoza+2011 [elsk11]
522,J1837-0559,J1837-0559,2,56258,52,0.2,0.2,X,X,Basu+2021 [bsa+21]
523,J1837-0559,J1837-0559,3,58022,4,3.4,0.3,X,X,Basu+2021 [bsa+21]
524,J1838-0655,J1838-0655,1,55010,4,1550,70,X,X,Kuiper+2010 [kh10]
525,J1838-0453,J1838-0453,1,52162,213,9902,381,7,1,Espinoza+2011 [elsk11]
526,J1838-0453,J1838-0453,2,54140,4,9,1,-0.1,0.4,Espinoza+2011 [elsk11]
527,J1838-0453,J1838-0453,3,58692,9,71,6,-6,4,New - Our measurement
528,B1838-04,J1841-0425,1,53388,10,578.6,0.03,7.7,0.3,"Espinoza+2011 [elsk11] also, in Yuan+2010 [ywml10]"
529,J1839-0223,J1839-0223,1,56994,2,3.17,0.04,3.5,0.2,Basu+2021 [bsa+21]
530,J1841-0345,J1841-0345,1,56863,34,3879,2,2.7,0.1,New - Our Measurement
531,B1841-05,J1844-0538,1,47452,1,1,0.1,0.9,0.3,Espinoza+2011 [elsk11]
532,J1841-0524,J1841-0524,1,53562,1,29,1,1,1,Espinoza+2011 [elsk11]
533,J1841-0524,J1841-0524,2,54012.9,0.1,25,2,2,1,"Espinoza+2011 [elsk11], also in Yu+2012 [ymh+12]"
534,J1841-0524,J1841-0524,3,54503,21,1032,1,0.7,0.3,"Espinoza+2011 [elsk11], also in Weltevrede+2010 [wjm+10], Yu+2012 [ymh+12]"
535,J1841-0524,J1841-0524,4,55525,35,804.9,0.4,0.8,0.1,Basu+2021 [bsa+21]; also in Lower+2021 [ljd+21]
536,J1841-0524,J1841-0524,5,56564.6,0.7,21.6,0.4,X,X,Basu+2021 [bsa+21]; also in Lower+2021 [ljd+21]
537,J1841-0524,J1841-0524,6,57101.53,0.03,1011.6,0.5,1.01,0.09,New - Our measurement
538,J1841-0524,J1841-0524,7,58738.6,0.6,130.4,0.7,0.6,0.2,New - Our measurement
539,J1841-0524,J1841-0524,8,59111.6,0.6,128,1,0.1,0.2,New - Our measurement
540,1E_1841-045,J1841-0456,1,52464,X,15170,82,96,1,Based on Table 8 in Dib+2008 [dkg08]
541,1E_1841-045,J1841-0456,2,52997.05,X,2450,47,-1,1,Based on Table 8 in Dib+2008 [dkg08]
542,1E_1841-045,J1841-0456,3,53823.97,X,1390,82,-7,3,Based on Table 8 in Dib+2008 [dkg08]
543,B1841-04,J1844-0433,1,49358,9,0.22,0.01,-0.03,0.02,Basu+2021 [bsa+21]
544,J1841-0157,J1841-0157,1,56923.6,0.4,33.3,0.4,X,X,Basu+2021 [bsa+21]
545,J1842+0257,J1842+0257,1,57112,55,12060.9,0.2,1,0.3,Basu+2021 [bsa+21]
546,J1844-0310,J1844-0310,1,54410,4,1.8,0.2,-0.5,0.2,New - Our measurement
547,J1844+0034,J1844+0034,1,51435,3,0.3,0.1,1,2,Espinoza+2011 [elsk11]
548,J1844+0034,J1844+0034,2,51722.5,0.4,5.2,0.1,4,3,Espinoza+2011 [elsk11]
549,J1844+0034,J1844+0034,3,56784,43,249.55,0.03,4.1,0.7,Basu+2021 [bsa+21]
550,J1845-0316,J1845-0316,1,52128,1,30,1,-2,2,Espinoza+2011 [elsk11]
551,J1845-0316,J1845-0316,2,54170,34,72,1,3,2,Espinoza+2011 [elsk11]
552,J1845-0316,J1845-0316,3,58617,164,818.84,0.22,0.67,0.16,New - Our measurement
553,J1845-0743,J1845-0743,1,57939,23,0.04,0.01,-0.11,0.09,Basu+2021 [bsa+21]
554,J1846-0258,J1846-0258,1,52210,10,2.5,0.2,0.93,0.01,Livingstone+2006 [lkgk06]
555,J1846-0258,J1846-0258,2,53883,2,6200,300,4.46,0.02,"Livingstone+2009 [lkg09], also in Kuiper+2009 [kh09]"
556,B1844-04,J1847-0402,1,55502,2,0.52,0.04,0.04,0.03,Basu+2021 [bsa+21]; also in Lower+2021 [ljd+21]
557,B1844-04,J1847-0402,2,56041,19,0.102,0.021,0,0,New - Our measurement (Shaw/Lyne)
558,B1844-04,J1847-0402,3,58244,21,0.16,0.04,0.01,0.02,Lower+2021 [ljd+21]
559,J1847-0130,J1847-0130,1,53426,2,15,2,-3,2,Espinoza+2011 [elsk11]
560,J1847-0130,J1847-0130,2,54784.45,0.01,80,2,6,3,Espinoza+2011 [elsk11]
561,J1847-0130,J1847-0130,3,58857.79,0.26,567,5,1.2,2,New - Our measurement
562,J1849-0317,J1849-0317,1,58306,4,33,2,X,X,Basu+2021 [bsa+21]
563,J1850-0026,J1850-0026,1,56239.2,0.5,14.3,0.3,0.9,0.2,Basu+2021 [bsa+21]
564,J1850-0026,J1850-0026,2,56425,11,91.9,0.3,0.8,0.2,Basu+2021 [bsa+21]
565,J1850-0026,J1850-0026,3,57495.3,0.6,7,0.2,0.7,0.2,Basu+2021 [bsa+21]
566,J1850-0026,J1850-0026,4,57708,9,1196.7,0.2,0.8,0.2,Basu+2021 [bsa+21]
567,J1851-0029,J1851-0029,1,54493,1,0.9,0.2,-3,2,Espinoza+2011 [elsk11]
568,J1853+0056,J1853+0056,1,54970,1,5.4,0.1,0.4,0.1,Basu+2021 [bsa+21]
569,B1853+01,J1856+0113,1,54123,1,11569,1,22,0.2,Espinoza+2011 [elsk11]
570,B1853+01,J1856+0113,2,57325,34,3489,4,2.8,0.9,Basu+2021 [bsa+21]
571,J1853+0545,J1853+0545,1,53450,2,1.49,0.05,1.6,0.5,Yuan+2010 [ywml10]
572,J1856+0245,J1856+0245,1,56388,16,2672.5,0.7,8.4,0.3,Basu+2021 [bsa+21]
573,B1859+01,J1901+0156,1,51318,70,42.4,0.1,0.8,0.1,Espinoza+2011 [elsk11]
574,B1859+01,J1901+0156,2,58149,40,1053.02,0.06,2.1,0.4,Basu+2021 [bsa+21]
575,B1859+07,J1901+0716,1,46860.95,0.02,28,1,119.9,58.3,"Espinoza+2011 [elsk11], also in Shemar+1996 [sl96]"
576,B1900+06,J1902+0615,1,48653.7,0.1,0.4,0.1,0.1,0.3,Espinoza+2011 [elsk11]
577,B1900+06,J1902+0615,2,49447,1,0.3,0.1,-0.1,0.4,Espinoza+2011 [elsk11]
578,B1900+06,J1902+0615,3,50316,2,0.3,0.1,0.5,0.3,Espinoza+2011 [elsk11]
579,B1900+06,J1902+0615,4,51136,4,0.4,0.1,-0.4,0.4,Espinoza+2011 [elsk11]
580,B1900+06,J1902+0615,5,54239,1,0.26,0.03,-0.7,0.4,"Espinoza+2011 [elsk11] also, in Yuan+2010 [ywml10]"
581,B1900+06,J1902+0615,6,55436,6,0.19,0.03,X,X,Basu+2021 [bsa+21]
582,B1907-03,J1910-0309,1,48252,5,0.5,0.1,0,2,"Espinoza+2011 [elsk11], also in Krawczyk+2003 [klgj03]"
583,B1907-03,J1910-0309,2,49228.2,0.1,2.5,0.1,2,1,"Espinoza+2011 [elsk11], also in Krawczyk+2003 [klgj03]"
584,B1907-03,J1910-0309,3,53231.14,0.01,2.7,0.1,3,2,Espinoza+2011 [elsk11]
585,B1907+00,J1909+0007,1,49530,1,0.4,0.1,3,2,Espinoza+2011 [elsk11]
586,B1907+00,J1909+0007,2,51224,9,0.2,0.1,2,1,Espinoza+2011 [elsk11]
587,B1907+00,J1909+0007,3,53546,2,0.5,0.1,3,2,Espinoza+2011 [elsk11]
588,B1907+03,J1910+0358,1,52321,10,1.3,0.3,9,11,Espinoza+2011 [elsk11]
589,J1907+0602,J1907+0602,1,55422,X,4660,X,X,X,Belfore+2011 [3rd Fermi symp.]
590,J1907+0602,J1907+0602,2,55866,X,1.49,0.32,-0.26,-0.01,Xing+2014 [xw14]
591,J1907+0631,J1907+0631,1,56987,8,2106,2,5,0.5,Basu+2021 [bsa+21]
592,J1907+0631,J1907+0631,2,57901,54,4986,5,4.7,0.7,Basu+2021 [bsa+21]
593,J1909+0749,J1909+0749,1,57491,9,2904.2,0.9,3.7,0.2,Basu+2021 [bsa+21]
594,B1907+10,J1909+1102,1,52700,16,0.3,0.1,1,1,Yuan+2010 [ywml10]
595,J1909+0912,J1909+0912,1,54977,4,4.4,0.3,0.09,0.08,Basu+2021 [bsa+21]
596,J1909+0912,J1909+0912,2,57552,60,7389.8,0.3,4.58,0.09,Basu+2021 [bsa+21]
597,J1913+0446,J1913+0446,1,53500,1,6.5,0.2,1.4,0.2,Espinoza+2011 [elsk11]
598,J1913+0446,J1913+0446,2,55367,1,2.5,0.2,X,X,Basu+2021 [bsa+21]
599,J1913+0446,J1913+0446,3,56553,4,0.8,0.2,0.2,0.1,Basu+2021 [bsa+21]
600,J1913+0832,J1913+0832,1,54653.908,0.001,38,1,6,3,Espinoza+2011 [elsk11]
601,J1913+0904,J1913+0904,1,56132.8,0.2,3.2,0.2,X,X,Basu+2021 [bsa+21]
602,J1913+1000,J1913+1000,1,56600,10,491,1,X,X,Basu+2021 [bsa+21]
603,B1913+10,J1915+1009,1,54154,1,2.7,0.1,0.4,0.3,"Espinoza+2011 [elsk11] also, in Yuan+2010 [ywml10]"
604,J1913+1011,J1913+1011,1,54431,2,0.2,0.2,0.1,0.4,Espinoza+2011 [elsk11]
605,B1913+16,J1915+1606,1,52770,20,0.037,0.001,X,X,Weisberg+2010 [wnt10]
606,B1917+00,J1919+0021,1,50176.6,0.2,1.9,0.2,10,4,"Espinoza+2011 [elsk11], also in Krawczyk+2003 [klgj03]"
607,J1921+0812,J1921+0812,1,55367,33,3632.9,0.1,3,0.7,Basu+2021 [bsa+21]
608,B1923+04,J1926+0431,1,51495,1,0.08,0.02,-0.2,0.1,Espinoza+2011 [elsk11]
609,B1930+22,J1932+2220,1,45989,400,629,9,X,X,Espinoza+2011 [elsk11]
610,B1930+22,J1932+2220,2,46906,85,4427,7,X,X,Espinoza+2011 [elsk11]
611,B1930+22,J1932+2220,3,50253,4,4472,1,12.2,0.3,"Espinoza+2011 [elsk11], also in Krawczyk+2003 [klgj03]"
612,J1931+1817,J1931+1817,1,58392,3,8.4,0.5,0.5,0.1,New - Our measurement
613,J1931+1817,J1931+1817,2,59018,1,29.23,0.26,X,X,New - Our measurement
614,B1935+25,J1937+2544,1,52032,9,0.03,0.01,0.1,0.1,Espinoza+2011 [elsk11]
615,B1946-25,J1949-2524,1,50056,2,0.09,0.01,0.05,0.02,New - Our measurement
616,J1948+2819,J1948+2819,1,59322,57,0.54,0.13,0.01,0.05,New - Our measurement
617,B1951+32,J1952+3252,1,51967,9,2.3,0.1,-0.2,0.1,Janssen+2006 [js06]
618,B1951+32,J1952+3252,2,52385,11,0.7,0.1,0,0.1,Janssen+2006 [js06]
619,B1951+32,J1952+3252,3,52912,5,1.3,0.1,0.3,0.1,Janssen+2006 [js06]
620,B1951+32,J1952+3252,4,53305,6,0.5,0.1,0.1,0.1,Janssen+2006 [js06]
621,B1951+32,J1952+3252,5,54103.44,0.03,5.2,0.2,0,0.4,Espinoza+2011 [elsk11]
622,B1951+32,J1952+3252,6,55328,3,1489.9,0.4,5.4,0.4,Basu+2021 [bsa+21]
623,B1953+50,J1955+5059,1,46964,2,0.04,0.01,-0.6,0.1,Espinoza+2011 [elsk11]
624,B1953+50,J1955+5059,2,49038,5,0.021,0.004,-0.1,0.1,Espinoza+2011 [elsk11]
625,J1957+2831,J1957+2831,1,52485,3,0.3,0.1,0.6,0.3,Espinoza+2011 [elsk11]
626,J1957+2831,J1957+2831,2,52912,3,0.13,0.03,0.3,0.2,Espinoza+2011 [elsk11]
627,J1957+2831,J1957+2831,3,54692.8,0.3,5.8,0.3,5,6,Espinoza+2011 [elsk11]
628,J1957+2831,J1957+2831,4,56897.3,0.8,2.25,0.06,1.3,0.5,Basu+2021 [bsa+21]
629,J2005-0020,J2005-0020,1,55976,0.2,12.5,0.6,X,X,Basu+2021 [bsa+21]
630,J2021+3651,J2021+3651,1,52630.1,0.1,2587,2,6.2,0.2,Hessels+2004 [hrr+04]
631,J2021+3651,J2021+3651,2,54177,25,745,6,5.5,0.1,Espinoza+2011 [elsk11]
632,J2021+3651,J2021+3651,3,55110,2,2228.8,0.9,8.5,0.7,Basu+2021 [bsa+21]
633,J2021+3651,J2021+3651,4,57200,8,3069,2,10.2,0.9,Basu+2021 [bsa+21]
634,J2021+3651,J2021+3651,5,58668,114,1186.5,0.8,4.63,0.06,New - Our measurement
635,B2020+28,J2022+2854,1,47409,2,0.13,0.02,0.5,0.1,New - Our measurement
636,B2021+51,J2022+5154,1,58311,114,0.33,0.04,-0.83,0.15,New - Our measurement
637,J2022+3842,J2022+3842,1,54680,140,1900,X,X,X,Arzoumanian+2011 [agr+11]
638,B2027+37,J2029+3744,1,56993.6,0.5,6.2,0.2,X,X,Basu+2021 [bsa+21]
639,J2032+4127,J2032+4127,1,55820,9,273.3,0.1,1.06,0.04,Basu+2021 [bsa+21]
640,B2113+14,J2116+1414,1,47989,6,0.26,0.04,8,3,Espinoza+2011 [elsk11]
641,B2113+14,J2116+1414,2,58627,176,0.4,0.023,1.9,0.5,New - Our measurement
642,B2217+47,J2219+4754,1,55857.4,0.4,1.16,0.02,0.4,0.3,Basu+2021 [bsa+21]
643,B2224+65,J2225+6535,1,43072,40,1707,1,3,5,Backus+1982 [btd82]
644,B2224+65,J2225+6535,2,51900,X,0.14,0.03,-2.9,0.2,Janssen+2006 [js06]
645,B2224+65,J2225+6535,3,52950,X,0.08,0.04,-1.4,0.2,Janssen+2006 [js06]
646,B2224+65,J2225+6535,4,53434,13,0.2,0.1,X,X,Janssen+2006 [js06]
647,B2224+65,J2225+6535,5,54266,14,0.4,0.1,-0.8,0.4,Yuan+2010 [ywml10]
648,J2229+6114,J2229+6114,1,53064,3,1139.3,0.3,12.5,0.1,Espinoza+2011 [elsk11]
649,J2229+6114,J2229+6114,2,54110,1,327,4,-3,6,Espinoza+2011 [elsk11]
650,J2229+6114,J2229+6114,3,54781.54,0.03,4.5,0.2,0.1,0.1,Espinoza+2011 [elsk11]; also in Gügercinoğlu+22 [ggyz22]
651,J2229+6114,J2229+6114,4,55134,2,198.4,0.6,6.3,0.4,Basu+2021 [bsa+21]; also in Gügercinoğlu+22 [ggyz22]
652,J2229+6114,J2229+6114,5,55601,4,1223.6,0.6,13,0.5,Basu+2021 [bsa+21]; also in Gügercinoğlu+22 [ggyz22]
653,J2229+6114,J2229+6114,6,56362,5,66,0,3.2,0.5,Basu+2021 [bsa+21]; also in Gügercinoğlu+22 [ggyz22]
654,J2229+6114,J2229+6114,7,56797,5,850,1,11.3,0.1,Gügercinoğlu+22 [ggyz22]
655,J2229+6114,J2229+6114,8,58424,6,1047.1,0.9,12.4,0.6,Basu+2021 [bsa+21]; also in Gügercinoğlu+22 [ggyz22]
656,J2229+6114,J2229+6114,9,59262,6,283.9,1.1,6.5,0.6,New - Our measurement ; also in Gügercinoğlu+22 [ggyz22]
657,B2255+58,J2257+5909,1,49488.2,0.2,0.75,0.04,1,0.3,"Espinoza et al. (2011) [elsk11], also in Krawczyk et al. (2003) [klgj03]"
658,1E_2259+586,J2301+5852,1,52443.9,0.2,4104,28,1111,71,Kaspi+2003 [kgw+03]
659,1E_2259+586,J2301+5852,2,53750,X,30.8,3.5,X,X,Icdem+2012 [ibi12]
660,1E_2259+586,J2301+5852,3,54040,X,11167,X,X,X,Icdem+2012 [ibi12]
661,1E_2259+586,J2301+5852,4,54184.9032,X,880,3,X,X,"Dib+2014 [dk14], also in Icdem+2012 [ibi12]"
662,B2323+63,J2325+6316,1,53957,31,0.21,0.02,-0.32,0.04,Basu+2021 [bsa+21]
663,B2334+61,J2337+6151,1,53642,13,20470,1,23.8,0.4,"Espinoza+2011 [elsk11], also in Yuan+2010 [ymw+10]"
664,J2346-0609,J2346-0609,1,57495,2,0.55,0.01,2.4,0.4,Basu+2021 [bsa+21]
665,M82-X2,M82-X2,1,56685.8,X,20000,X,X,X,Bachetti+2019 [bmb+19]